RRT - sent_id,RRT - verb position,RRT - verb lemma,DCV - unit,DCV - frame
test-231,9,trece,9,"GN [nom]|GP [la / în]"
train-7404,14,aparține,1,"GN [dat]"
test-172,19,exercita,1,"GN [ac]"
dev-117,5,avea,1,"GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]|GN [nom]|GN [ac]"
train-1650,15,avea,1,"GN [nom]|GN [ac]"
test-581,14,contribui,1,"GP [la]"
train-1544,4,aparține,1,"GN [nom]|GN [dat]"
dev-737,18,ieși,1,"GN [nom]|GP []"
dev-38,48,vedea,2,"_|_|GN [ac] / V [se] / GV [că / unde / cum…]"
train-1664,52,constitui,1,"_|_|GN [nom]|_|GN [ac]"
train-1427,10,transporta,1,"GP []|GN [nom]|GN [ac]|_|GP []|_|GP []"
train-1819,10,prezenta,4,"GP [] / GAdj [ac] / GV [part.]|GN [nom]|GN [dat] / GP [în fața]|GN [ac]"
train-697,29,ști,1,"_"
test-5,5,lansa,3,"_|GN [nom]|GN [ac]|_|GP []"
test-496,19,lua,2,"GN [ac]"
dev-559,16,oferi,1,"GN [nom]|GN [ac]|GN [dat]"
test-105,4,iubi,2,"_|GN [ac]"
test-478,18,acuza,2,"GN [nom]|GV [că] / GN [ac]"
dev-460,2,părea,2,"GN [nom] / GAdj [nom] / GP [] / V [part. / inf.] / V [de sup.] / GAdv []"
train-7583,14,remarca,2,"GN [nom]|_|GP [prin]"
train-2248,7,plăcea,1,"_|GN [dat]|_|V [să] / GV [că] / GV [(ca) să] / GV [unde / cum…]"
train-7210,26,evolua,1,"GP []|GN [nom]|GP []"
train-274,4,așeza,1,"_|GP [] / GAdv []|GN [ac] / V [se]"
test-402,1,apela,1,"_|GP [la]|_"
train-7303,1,reprezenta,1,"GN [ac]|_"
train-189,7,ști,1,"_|_"
train-2588,5,apăra,1,"GN [ac]"
train-8001,13,apărea,1,"GP [] / GAdv []|GN [nom]|GP [] / GAdv []"
train-1471,10,respinge,1,"GN [ac]|_"
train-7716,14,forma,2,"GN [ac]"
train-7645,10,cuceri,3,"_|_|GN [nom]|GN [ac]"
train-27,14,lucra,1,"GN [nom]|GP [ca] / GP [la / cu] / GP [la / în]"
train-7138,23,avea,1,"GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]|_|GN [ac]"
train-987,4,obține,1,"GN [ac]|_"
train-7238,17,reprezenta,1,"_|GN [nom]|GN [ac]"
dev-736,10,absorbi,1,"_|GN [ac]"
train-7106,14,schimba,5,"GN [nom]|_|_"
test-79,1,cumpăra,1,"GN [ac]|_"
train-153,41,lăsa,7,"GN [nom]|_|GP [] / GAdv []|_|_"
train-393,30,dispărea,2,"_|GP []"
dev-282,17,însemna,1,"_|GN [nom] / GV [că] / GV [să] / V [inf.]|GN [nom] / GV [să] / GV [dacă] / V [inf.]"
dev-209,3,deschide,13,"GN [nom]|_|GP [cu]"
train-1459,31,primi,1,"GN [nom]|_|GN [ac]"
train-3057,1,cânta,1,"_|GN [nom]"
train-1119,14,afla,2,"GP [] / GAdv []|_|GN [nom]"
train-285,36,alege,1,"GN [ac]"
dev-81,7,solicita,1,"GN [nom]|GN [dat] / GP [la / în / de la]|GN [ac] / GV [să] / GV [(ca) să]|_"
train-130,9,face,15,"GN [nom]|_|GAdj [nom] / GN [nom] / V [de sup.] / GP [cu] / GP [(ca) de]|_"
dev-332,18,sta,2,"GP [] / GAdv []|_|GP [] / GAdj [nom]"
train-7915,31,permite,1,"GN [ac] / GV [(ca) să]"
train-1962,48,îndeplini,1,"GN [nom]|_|GN [ac]"
train-656,5,începe,2,"GN [nom]|GN [ac] / V [să] / V [inf.]|GP []"
test-357,7,include,1,"GN [nom]|GN [ac]"
train-1945,99,obține,1,"GN [ac]"
train-7745,11,ajunge,1,"GP []|GN [nom]|_|_|GP []|_"
dev-623,10,culege,1,"_|GN [ac]"
dev-463,5,încerca,1,"V [să]"
dev-153,14,risca,2,"_|GN [nom]|GN [ac] / V [să] / V [inf.]"
train-2318,7,constitui,1,"GN [nom]|GN [ac]"
train-1174,4,asigura,2,"GN [nom]|GN [ac]|GV [că] / GP [de] / GV [-]"
train-3204,7,vorbi,2,"GP [cu] / GN [dat] / GP [la / pentru] / GP [la]|GP []|_|GP [despre / de] / GV [că]"
train-2882,10,veni,1,"_|GP [] / GAdv []|GP []|GN [nom]|_"
train-7937,2,stabili,1,"GN [nom]|GN [ac] / GV [că] / GV [unde / cum…]"
test-139,22,reuși,1,"GN [nom]|V [să] / V [inf.]"
train-506,1,lua,2,"GN [ac]"
train-713,22,promova,2,"GP [în / la]"
train-465,13,lăsa,2,"GV [(ca) să]"
train-335,1,bate,1,"GN [ac] / V [se]"
test-401,22,servi,5,"GN [nom] / GV [că / să]|GP [la / pentru] / GV [(ca) să]|GN [dat]|GP [ca / drept];GN [nom] / GV [că / să]|GN [dat]"
test-501,20,deveni,1,"GN [nom]|GN [nom] / GAdj [nom] / V [de sup.] / V [part.]"
train-2787,2,avea,1,"GN [nom]|GN [ac]"
train-7985,13,găsi,7,"GN [nom]|_|GP []"
train-884,8,asista,1,"GN [nom]|GP [la]"
train-7982,6,ști,1,"GP []|GV [că] / GV [unde / cum…] / GN [ac]"
dev-403,14,evolua,1,"GP []"
train-3323,4,deschide,6,"GN [nom]|_|_|GP []|_"
train-7838,1,permite,1,"GN [ac] / GV [(ca) să]"
train-7984,7,cunoaște,1,"_|_|GN [ac] / V [se]"
train-1244,11,bloca,2,"GN [ac]"
test-242,6,studia,2,"GN [nom]|_|GN [ac]"
dev-54,9,închide,7,"GP [cu] / GP [] / GAdv []|GN [nom]|_|_"
dev-395,4,auzi,1,"GN [ac]"
train-1527,16,asculta,1,"GN [ac]"
train-179,20,petrece,5,"GP [] / GAdv []|_|GN [nom]"
train-892,12,provoca,2,"_|GN [nom]|GN [ac]"
train-7698,53,face,2,"GN [nom]|GN [ac] / V [se]"
train-7092,19,înlocui,1,"GN [nom]|GN [ac]|GP [cu / prin];GN [nom]|GN [ac]|GP [între / cu]"
train-330,7,afla,2,"GP [] / GAdv []|_|GN [nom]"
train-3217,48,obține,1,"_|GN [ac]"
train-256,40,stabili,1,"GN [ac] / GV [că] / GV [unde / cum…]|_"
train-1896,26,crește,1,"GAdj [nom] / GP [cu / de] / GAdv [] / V [ger.]|GN [nom]"
train-832,20,reprezenta,1,"_|GN [nom]|GN [ac]"
train-7806,13,presupune,2,"GN [ac] / GV [(ca) să]"
train-2989,10,lăsa,2,"_|GN [nom]|_|GN [ac]|GV [să]"
train-567,45,pune,7,"GN [dat] / V [își]|GN [ac]"
train-924,12,deceda,1,"GN [nom]|_"
train-471,5,întoarce,1,"GP [] / GAdv []|_"
train-3308,18,căpăta,1,"GN [ac]"
train-7697,39,duce,4,"_|GN [nom]|GP [la]"
dev-53,27,băga,1,"GP [] / GAdv []|GN [ac]|_"
train-2971,4,spune,1,"GN [ac] / GV [că] / GV [unde / cum…] / GV [-]"
dev-609,12,descoperi,3,"_|_|_|GN [ac] / GV [că]"
train-1943,24,cuprinde,2,"_|GN [nom]|GN [ac]"
train-2243,15,curge,3,"_"
train-2682,4,comunica,1,"GN [nom]|_|GN [ac] / GV [că] / GV [unde / cum…]"
dev-198,2,urca,1,"GN [ac]|GP [] / GAdv []|GP []"
test-375,18,avea,1,"GN [nom]|GN [ac]"
train-1331,18,lucra,1,"GP [ca] / GP [la / cu] / GP [la / în]"
train-1198,15,invoca,1,"GN [ac] / GV [că]"
train-1097,4,organiza,1,"GN [nom]|GN [ac]|_"
test-302,26,împărți,2,"GN [dat] / GP [la / între]|GN [ac]"
train-265,2,face,18,"_|V [că]"
test-343,7,provoca,2,"GN [ac]"
train-137,4,conta,1,"GN [nom]"
test-145,25,coexista,1,"GN [nom]|GP [cu]"
train-35,69,dispărea,3,"GP []"
train-1287,23,însemna,1,"GN [nom] / GV [să] / GV [dacă] / V [inf.]|GN [nom] / GV [că] / GV [să] / V [inf.]"
test-94,11,răspunde,2,"GP [la] / GN [dat]"
test-651,5,crea,1,"GN [nom]|_|GN [ac]"
train-286,4,urma,1,"GP [] / GAdv []|GN [ac]|_"
dev-434,12,arunca,1,"GN [nom]|GN [ac] / GP [cu]|_"
test-454,3,urmări,1,"GN [ac]|_"
train-2828,5,urmări,1,"_|GN [ac]"
train-7289,25,activa,3,"_|GP [] / GV [] / GAdv [cum / așa]"
train-8010,9,referi,1,"GP [la]|_"
train-527,3,avea,1,"GN [ac]|GN [nom]"
train-376,4,avea,1,"GN [nom]|GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]|GN [ac]"
train-7367,13,realiza,1,"GN [ac]|_"
dev-624,3,umple,3,"GN [nom]|GP [de];GN [nom]|GP [de]|GP []"
test-13,30,ști,2,"GAdj [ac / nom] / GN [ac / nom] / GP [] / GAdv [] / GV [ger. / part. / inf.]|GN [ac] / V [se]|_"
train-1666,17,indica,1,"GN [ac] / GV [că] / GV [unde / cum…]"
train-2997,17,pleca,2,"GP [de la / din]"
train-24,27,rămâne,1,"GP [] / GAdv []|_"
test-53,5,zice,1,"GN [dat] / GP [către] / GP [la]"
train-1281,27,oferi,1,"GN [dat]|GN [ac]"
test-228,7,căpăta,1,"GN [ac]|GN [nom]|_"
train-2081,5,alterna,1,"GN [nom]|GP [cu]"
dev-642,2,trage,1,"GN [nom]|GN [ac] / GP [de]|GP [] / GAdv []|GP []|_"
train-77,14,zice,1,"GN [dat] / GP [către] / GP [la]"
train-2981,10,scrie,4,"GN [nom]|GP [la / pentru / în]"
train-1443,12,primi,1,"GN [ac]|_|_"
test-550,9,solicita,1,"GN [nom]|GN [dat] / GP [la / în / de la]|GN [ac] / GV [să] / GV [(ca) să]"
dev-610,5,atrage,2,"_|_|GN [ac]|GN [nom] / GV [să]|_"
dev-635,17,lăsa,3,"GAdj [ac] / GN [ac] / GP [] / GAdv [] / GV [ger. / part. / sup.]|GN [ac]|_"
train-2230,1,urma,3,"GN [ac]|_"
train-7587,3,apărea,1,"GN [nom]|GP [] / GAdv []|GP [] / GAdv []"
train-112,4,zice,2,"GV [să]"
train-582,7,vedea,2,"_|GN [ac] / V [se] / GV [că / unde / cum…]"
train-315,14,vedea,2,"_|GN [ac] / V [se]|GP [] / GP [] / GAdj [ac] / GV [ger. / part.] / GN [ac] / GV [că] / GV [unde / cum…]"
test-375,22,schimba,4,"GN [ac]"
dev-51,17,arăta,3,"_|_|GV [că / să] / GV [unde / cum…] / GP []"
train-2328,3,reuși,1,"GN [nom]|V [să] / V [inf.]"
train-1894,4,cuprinde,2,"_|GN [ac]"
test-445,8,alina,1,"GN [dat]|GN [ac]"
train-2536,18,părea,1,"GN [nom]|V [că / să]"
train-208,4,intra,1,"GP [] / GAdv []|_|GP []"
train-424,16,spune,1,"GN [nom]|GN [ac] / GV [că] / GV [-] / GAdv [cum / așa]|GP [despre / de]|GN [dat] / GP [către / la] / V [își]|GP [];GN [nom]|GV [unde / cum…]|GN [dat] / GP [către / la]|GP []"
train-2172,2,vedea,7,"GN [nom] / GV [că] / GV [unde / cum…]|GP []"
test-582,1,trata,2,"GN [ac]"
dev-257,10,intra,1,"GN [nom]|GP [] / GAdv []|GP []"
train-3045,1,ține,1,"GP [] / GAdv []|GN [ac]|GAdj [nom] / GP [] / GV [part.] / GAdv []"
train-2681,7,muta,2,"_|GN [nom]|_|GP []"
train-1203,8,lăsa,2,"GN [nom]|GV [(ca) să]"
test-600,10,auzi,1,"GV [ger.] / GV [că] / GV [unde / cum…]"
train-744,8,vedea,2,"GN [ac] / V [se] / GV [că / unde / cum…]"
train-7178,14,avea,1,"GN [nom]|GN [ac]|GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]"
dev-217,6,face,1,"GN [ac]"
train-1440,15,afecta,1,"GN [ac]"
train-1757,31,acoperi,3,"GN [nom]|GN [ac]"
train-370,31,da,16,"GP [de / peste]"
train-292,14,așeza,1,"GN [nom]|GN [ac] / V [se]|GP [] / GAdv []|GP [] / GAdv [] / GAdj [ac / nom]"
train-46,63,conține,1,"GN [nom]|GN [ac]"
dev-552,2,asigura,2,"GN [ac] / V [se]|GV [că] / GP [de]"
test-251,21,suna,4,"GAdv [] / GP [ca / a]"
train-3231,2,reprezenta,1,"GN [nom]|GN [ac]"
test-400,3,urmări,1,"GN [nom]|GN [ac]"
train-2079,3,analiza,1,"GN [nom]|GN [ac]"
train-699,5,zice,1,"GN [nom]|GN [ac] / GV [că] / GV [unde / cum…] / GV [-]"
train-1109,12,urca,4,"GN [nom]|GP [în / pe / la]|GP [de la] / GP [la];GN [nom]|GP [în / pe / la]|GP [de la] / GP [la]"
train-570,13,evita,1,"GN [ac] / V [să]|_"
train-1912,7,duce,4,"GP [la]"
test-117,7,colabora,1,"_|GN [nom]|GP [cu]|GP []"
train-234,1,avea,1,"GN [ac]"
train-7561,33,înregistra,2,"_|GN [ac]"
test-531,14,activa,2,"GN [nom]|GP [în / la]"
train-2920,1,relua,1,"GN [ac]"
dev-296,2,dezvolta,1,"_|_|GN [nom]"
test-17,19,avea,1,"GN [ac]"
train-3131,32,pune,3,"GN [nom]|GN [ac]|GV [la sup.] / GV [să]"
train-7101,16,ucide,1,"GN [ac]"
train-2178,1,aspira,1,"GP [la / spre]"
train-1836,7,prezenta,4,"GN [nom]|GN [dat] / GP [în fața]|GN [ac]"
test-577,28,justifica,1,"GN [ac]"
train-1400,18,crede,1,"GN [nom]|GV [că] / GN [ac]"
train-226,14,avea,1,"GN [nom]|GN [ac]"
train-7879,13,conține,1,"GN [ac]"
train-1332,8,lipsi,3,"GN [nom]|_|GP [de]|GN [ac]|_"
train-3040,2,plăcea,1,"GN [dat]|V [să] / GV [că] / GV [(ca) să] / GV [unde / cum…]"
train-77,1,aștepta,2,"GN [ac] / GV [(ca) să]|_"
train-2339,10,asimila,3,"_|GN [ac]"
train-3115,4,avea,1,"GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]|GN [ac]|_"
dev-584,10,desemna,2,"GN [nom]|GN [ac]"
train-1909,56,intra,1,"GP [] / GAdv []|GP []"
train-1553,54,prezenta,4,"GN [dat] / GP [în fața]|GP [] / GAdj [ac] / GV [part.]|GN [ac]"
train-3262,5,trece,1,"GP [] / GAdv []|GN [nom]|_"
train-1661,16,folosi,1,"GP [] / GV []|GN [ac]"
dev-749,10,avea,1,"GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]|GN [nom]|GN [ac]"
dev-207,13,crea,1,"_|GN [ac]"
dev-551,23,interveni,2,"GP [în / la / pe] / GAdv []|GN [nom]"
test-47,2,continua,3,"GN [nom]|V [să]|_"
train-1226,34,urma,1,"GN [nom]"
train-128,1,spera,1,"GV [că / să] / GN [ac] / GP [la / în]"
train-2193,10,avea,1,"GN [ac]"
dev-424,8,obliga,1,"GN [nom]|GN [ac]|GV [să] / GP [la]"
dev-710,25,sta,2,"GN [nom]|GP [] / GAdv []"
train-729,40,face,1,"GN [nom]|GN [ac]|_"
train-190,11,lucra,1,"_|GN [nom]"
train-1351,2,avea,1,"GN [nom]|GN [ac]"
train-1901,31,îndeplini,1,"GN [ac]"
train-669,14,exista,1,"GN [nom]"
dev-334,14,lega,3,"GP [de / la]|GN [ac]"
train-2097,10,permite,1,"GN [dat]|GN [ac] / GV [să]"
test-363,4,lua,2,"GN [ac]"
train-562,1,scrie,1,"GN [nom]|GN [ac] / GV [că] / GV [unde / cum…] / GV [-] / GV [(ca) să] / GAdv [așa]|GN [dat] / GP [la]|GP []|GP [cu / la]|GP [despre]"
train-7301,13,avea,1,"GN [ac]|GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]"
train-1028,16,fugi,1,"_|_"
train-2913,12,da,1,"GN [ac]"
train-738,27,ajunge,11,"GN [nom]|_|GN [nom] / GAdj [nom] / GP [de] / V [de sup.]"
train-2751,13,rezista,1,"_|_"
train-600,6,numi,1,"_|GN [ac]|_|GN [ac] / GP [cu] / GAdv [cum / așa]"
dev-121,27,crește,1,""
test-50,16,vedea,2,"_|GP []|GN [ac] / V [se] / GV [că / unde / cum…]"
train-1543,5,ajunge,11,"GN [nom]|_|GN [nom] / GAdj [nom] / GP [de] / V [de sup.]"
test-473,34,exploda,1,"_|GN [nom]|_"
test-288,4,constitui,1,"GN [ac]"
train-7774,15,corespunde,1,"GN [nom]|_|GN [dat] / GP [cu / între]"
train-3126,36,ajunge,1,"GN [nom]|GP [] / GAdv []|GP []|GP []"
train-526,12,zice,1,"GN [nom]"
test-380,25,prelungi,1,"GN [ac]"
train-1654,10,solicita,1,"GN [dat] / GP [la / în / de la]|GN [ac] / GV [să] / GV [(ca) să]"
train-7088,4,nega,1,"GN [ac] / GV [că]"
train-3014,3,auzi,1,"GN [ac]|_"
dev-368,2,însemna,1,"GN [nom] / GV [să] / GV [dacă] / V [inf.]|GN [nom] / GV [că] / GV [să] / V [inf.]"
test-445,3,calma,1,"GN [nom]|GN [ac]"
train-1131,9,depinde,1,"_|GN [nom]|GP [de]"
test-81,8,oferi,3,"_|GN [ac]"
train-1922,80,acoperi,3,"GN [ac]|_"
train-2550,19,depăși,1,"GN [nom]|GN [ac]"
train-1062,6,relata,1,"GN [nom]|GN [dat]|GN [ac] / GP [despre] / GV [că] / GV [unde / cum…] / GV [-]"
train-2706,2,obține,1,"GN [ac]|_"
dev-691,18,modifica,2,"GN [ac]"
train-2276,2,spune,1,"GN [ac] / GV [că] / GV [unde / cum…] / GV [-]|_|GN [dat] / GP [la]|_|_"
train-1291,15,părea,3,"GN [dat]|_|GN [nom] / GAdj [nom] / GP [] / V [de sup.] / V [part. / inf.] / GAdv []|GN [nom] / GV [să / că]"
train-597,20,uita,1,"GN [nom]|_|GP [] / GAdv []|GP [] / GAdv [] / GAdj [nom]|GP []|GP []"
dev-681,30,avea,1,"GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]|GN [ac]"
test-189,2,determina,2,"GN [nom]|_|_|GN [ac]"
train-594,5,rupe,1,"GN [nom]|GN [ac]|_"
train-1482,15,continua,1,"_|GN [nom]|_|_"
dev-325,19,servi,6,"GN [nom]|_|GP [de / ca / drept]"
train-2719,10,circula,2,"_|_"
train-703,15,mirosi,3,"GN [nom]|GP [a] / GAdv []|_"
train-707,10,repara,1,"_|GN [ac]|GN [nom]|_"
test-611,1,crea,1,"_|GN [ac]"
train-1372,20,bate,14,"_|GN [nom]|_|_|GN [ac]"
train-2711,18,întoarce,1,"_|GP []"
train-2212,3,parcurge,1,"GN [nom]|GN [ac]|_|_"
train-1705,1,contribui,1,"GP [la]"
test-410,18,lucra,1,"GP [ca] / GP [la / cu] / GP [la / în]"
train-1563,6,comunica,1,"GN [nom]|GN [dat]|GN [ac] / GV [că] / GV [unde / cum…]"
train-759,9,atinge,1,"GN [ac]"
train-7803,5,reprezenta,1,"GN [nom]|GN [ac]"
train-2590,12,verifica,1,"GN [ac] / GV [că / să] / GV [unde / cum…]"
train-2517,2,participa,1,"GP [la / în]"
train-272,13,ști,1,"GV [că] / GV [unde / cum…] / GN [ac]"
train-2925,6,trece,1,"GP [] / GAdv []|GP []|GN [nom]"
test-141,24,utiliza,1,"GN [nom]|GP [] / GV [(ca) să]|GN [ac]|_"
dev-493,24,dura,1,"GN [ac] / GAdv [] / GP [între]"
test-29,11,uita,1,"_|GP [] / GAdv []|GP [] / GAdv [] / GAdj [nom]"
train-642,78,opri,2,"GN [nom]"
train-163,9,începe,2,"_|GN [nom]|GN [ac] / V [să]"
train-3088,5,crește,2,"GN [nom]|GN [ac]"
dev-331,31,da,1,"GN [ac]"
train-24,4,intra,1,"GP [] / GAdv []"
dev-8,4,uita,1,"_|GP [] / GAdv []|GP [] / GAdv [] / GAdj [nom]"
train-876,5,studia,2,"GN [nom]|GN [ac]|_"
train-2002,16,conține,1,"GN [ac]"
train-1801,38,cere,1,"GN [dat] / GP [de la]|GN [ac] / GV [(ca) să]"
dev-246,9,urma,3,"GN [nom]|GN [ac]|_"
dev-411,8,respecta,1,"GN [ac]"
train-7600,5,trece,12,"_|GN [nom]|GP [prin]"
train-1480,29,rămâne,1,"GP [] / GAdv []|_|GN [nom]"
test-16,3,face,1,"GN [ac]|_"
train-1984,4,aplica,1,"GN [ac]|GP [în] / GN [dat]"
train-468,4,avea,1,"GN [nom]|GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]|_|GN [ac]"
train-2131,7,conține,1,"GN [nom]|GN [ac]"
test-130,20,merge,1,"GP []"
train-1804,53,permite,1,"GN [nom]|_|GN [ac] / GV [(ca) să]"
train-1921,27,stabili,1,"GN [ac] / GV [că] / GV [unde / cum…]"
train-1617,21,verifica,1,"GN [ac] / GV [că / să] / GV [unde / cum…]"
dev-89,3,anunța,1,"GN [nom]|GN [ac] / GV [că] / GV [unde / cum…] / GV [-]"
train-1342,2,reprezenta,1,"GN [nom]|GN [ac]"
train-2610,15,părea,2,"GN [nom] / GV [să / că]|GN [nom] / GAdj [nom] / GP [] / V [part. / inf.] / V [de sup.] / GAdv []"
dev-598,5,debuta,1,"GN [nom]|GP [] / GAdv []"
train-390,41,renunța,1,"_|GP [la] / V [să]"
train-2379,7,găsi,1,"GP [] / GAdv []|GN [nom]|GN [ac]"
train-702,1,avea,1,"GN [ac]"
train-3276,12,primi,1,"GN [nom]|_|GN [ac]|_"
train-1530,9,contracta,1,"GN [ac]"
train-7378,19,stabili,1,"GN [ac] / GV [că] / GV [unde / cum…]"
train-2956,4,întâmpla,1,"GN [nom] / GV [(ca) să] / GV [că]|_"
train-7116,17,face,1,"GP [din / de la]|_|GN [ac]|_"
train-514,8,urma,1,"_|GN [nom]"
train-2754,11,rezulta,2,"GN [nom]|GP [din / de la]"
train-1944,43,crește,2,"GN [ac]|_"
test-24,37,spune,1,"GN [ac] / GV [că] / GV [unde / cum…] / GV [-]"
train-3150,19,striga,1,"_|_"
train-1777,8,exista,1,"_|GN [nom]"
train-1362,22,contribui,1,"GP [la]"
train-2586,8,încerca,1,"GN [nom]|V [să]"
train-1397,10,porni,3,"GN [nom]|_|_"
dev-636,22,respecta,1,"_|_|GN [ac]|_"
train-2201,9,genera,1,"GN [ac]"
train-7402,36,păstra,2,"_|GN [ac] / V [se]"
train-3367,2,crede,1,"GN [nom]|GV [că] / GN [ac]"
train-1553,30,conține,1,"GN [nom]|GN [ac]"
train-7090,29,găsi,1,"_|GP [] / GAdv []|GN [ac]"
dev-26,6,părea,2,"_|GN [nom] / GV [să / că]"
dev-586,11,contribui,1,"GP [la]"
train-2895,10,fugi,1,"GP []"
dev-112,6,pătrunde,1,"GP [] / GAdv []|_|_"
test-667,2,reprezenta,1,"GN [nom]|_|GN [ac]"
train-1554,15,obține,1,"_|_|GN [nom]|GN [ac]|_"
test-128,26,întoarce,1,"GN [nom]|_|GP []|_"
dev-525,4,presupune,1,"_|_|GV [că] / GN [ac]"
train-1700,3,atesta,1,"GN [nom]|GN [ac] / GV [că]"
train-1656,21,efectua,1,"GN [ac]"
train-7664,6,lua,9,"_|GN [nom]|GP []|GN [ac]|_"
test-155,6,administra,2,"GN [nom]|GN [ac]|GN [dat]"
train-924,18,afla,2,"GP [] / GAdv []|_|_"
train-1198,20,activa,2,"GN [nom]|_|_"
train-1246,14,inaugura,1,"GN [nom]|_|GN [ac]"
train-428,12,simți,1,"GN [ac] / GV [că / când / dacă]"
train-431,9,părea,2,"_|GN [nom] / GAdj [nom] / GP [] / V [part. / inf.] / V [de sup.] / GAdv []"
train-1267,8,afla,2,"GP [] / GAdv []|_|GN [nom]"
train-2889,6,veni,1,"GP [] / GAdv []|GN [nom]"
train-1476,2,propune,1,"GN [nom]|_|GN [ac] / GV [(ca) să]"
train-1139,25,afla,2,"GP [] / GAdv []|_"
test-277,2,avea,1,"GN [nom]|GN [ac]|GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]"
train-2049,13,proveni,1,"GP [din / de la]"
train-3266,2,numi,4,"_|GN [nom] / GAdv [cum / așa] / GV [că / să]|GN [nom] / GV [dacă / când / că / să]"
train-7124,27,sta,2,"GP [] / GAdj [nom]|GP [] / GAdv []"
train-1678,7,prelungi,1,"GN [ac]"
train-2491,2,construi,1,"GN [nom]|GN [ac]|_|_|_"
train-1258,19,număra,4,"GN [nom]|_|GP [printre]"
test-703,4,afla,2,"GN [nom]|_|GP [] / GAdv []"
train-7358,26,genera,1,"GN [nom]|GN [ac]"
dev-140,10,surprinde,1,"GN [nom]|GN [ac]"
train-643,11,veni,1,"GN [nom]|GP [] / GAdv []|GP []|GP []"
train-550,6,pleca,1,"GP []"
train-594,11,iubi,2,"GN [ac]|_"
train-1943,54,impune,1,"GN [ac] / GV [(ca) să]"
dev-640,14,spune,1,"GN [dat] / GP [la]|GN [ac] / GV [că] / GV [unde / cum…] / GV [-]"
train-3169,10,avea,1,"GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]|_|GN [ac]"
train-48,33,avea,1,"_|GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]|GN [nom]|_|GN [ac]|_"
train-2873,7,hotărî,2,"_|_|_|_|V [să] / GV [unde / cum…] / GP [asupra / pentru / în privința / cu privire la]"
train-1240,18,înregistra,2,"_|GN [nom]|GN [ac]"
train-868,10,extinde,1,"GN [ac] / V [se]|GP []"
train-7113,17,găsi,2,"_|GN [ac]"
train-592,21,exista,1,"GP [] / GAdv []|GP [] / GAdv []|GN [nom]"
train-1934,8,însemna,1,"GN [nom] / GV [să] / GV [dacă] / V [inf.]|GN [nom] / GV [că] / GV [să] / V [inf.]"
train-53,2,petrece,5,"_|GN [nom]"
train-8001,9,arăta,3,"GN [nom]|GV [că / să] / GV [unde / cum…] / GP []"
train-842,2,conduce,1,"GN [ac]"
train-3270,4,ieși,1,"GN [nom]|GP [] / GAdv []|GP []"
train-1015,2,trata,4,"GN [nom]|GN [ac]|_"
dev-398,17,aduna,1,"GN [ac]"
train-1453,5,conduce,1,"GN [nom]|GN [ac]|_"
train-913,8,anunța,1,"GN [nom]|GN [ac] / GV [că] / GV [unde / cum…] / GV [-]|_"
test-640,14,vedea,2,"GN [ac] / V [se] / GV [că / unde / cum…]"
train-112,9,trimite,1,"GN [ac]|GP [] / GAdv [] / GN [dat]|GV [(ca) să] / GP [] / GV [la sup.]"
train-2376,9,permite,1,"GN [nom]|_|GN [ac] / GV [(ca) să]|_"
train-7241,24,impune,2,"GN [nom]|GN [ac] / GV [(ca) să]|_"
train-1624,12,depăși,1,"GN [ac]"
train-860,1,avea,1,"GN [ac]"
dev-72,11,prezenta,1,"GAdj [nom] / GP [] / V [part. / ger.] / GAdv []|_|GN [nom]|_|GP [la / în fața]|_"
train-610,9,părea,1,"_|GN [nom]|V [că / să]"
test-624,18,construi,1,"_|GN [nom]|GN [ac]"
train-3250,2,intra,3,"GN [nom]|GP [în]"
train-3339,10,face,1,"GN [nom]|GN [ac]|_"
train-2725,13,comunica,3,"GP [] / GAdv [] / V [ger.]|GN [nom]|_"
dev-287,1,urca,1,"_|GN [ac]"
train-535,25,avea,1,"_|GAdj [ac] / GP [] / GAdv [] / GV [part.] / GN [ac]|GN [ac]"
train-7284,16,arăta,3,"GN [nom]|GV [că / să] / GV [unde / cum…] / GP []"
train-1544,12,avea,1,"GN [ac]"
train-7490,5,avea,1,"GN [nom]|GN [ac]"
train-2025,17,implica,1,"GN [nom] / GV [că / să]|GN [ac] / GV [că / să]"
dev-218,9,preda,2,"GN [nom]|GN [ac]"
train-1635,27,depăși,1,"GP []|GN [nom]|_|GN [ac]|_"
train-2758,16,alerga,1,"_|_"
test-74,14,aduna,1,"GN [ac]"
train-2800,5,ajuta,1,"GN [nom]|GP [la] / GV [(ca) să] / GV [(ca) să]"
train-120,5,trezi,5,"GN [dat]|_|GN [nom]"
